Index,YY,MM,DD,H,H_Price
23,2017,8,5,22,27
24,2017,8,5,23,27
1,2017,8,6,0,25
2,2017,8,6,1,25
3,2017,8,6,2,21
4,2017,8,6,3,18
5,2017,8,6,4,17
6,2017,8,6,5,14
7,2017,8,6,6,11
8,2017,8,6,7,11
9,2017,8,6,8,16
10,2017,8,6,9,20
11,2017,8,6,10,21
12,2017,8,6,11,23
13,2017,8,6,12,25
14,2017,8,6,13,23
15,2017,8,6,14,21
16,2017,8,6,15,20
17,2017,8,6,16,20
18,2017,8,6,17,22
19,2017,8,6,18,23
20,2017,8,6,19,26
21,2017,8,6,20,27
22,2017,8,6,21,27
23,2017,8,6,22,31
24,2017,8,6,23,31
1,2017,8,7,0,27
2,2017,8,7,1,27
3,2017,8,7,2,26
4,2017,8,7,3,25
5,2017,8,7,4,25
6,2017,8,7,5,25
7,2017,8,7,6,28
8,2017,8,7,7,36
9,2017,8,7,8,41
10,2017,8,7,9,40
11,2017,8,7,10,43
12,2017,8,7,11,44
13,2017,8,7,12,48
14,2017,8,7,13,45
15,2017,8,7,14,48
16,2017,8,7,15,41
17,2017,8,7,16,43
18,2017,8,7,17,35
19,2017,8,7,18,41
20,2017,8,7,19,40
21,2017,8,7,20,41
22,2017,8,7,21,36
23,2017,8,7,22,35
24,2017,8,7,23,33
1,2017,8,8,0,27
2,2017,8,8,1,28
3,2017,8,8,2,27
4,2017,8,8,3,25
5,2017,8,8,4,25
6,2017,8,8,5,25
7,2017,8,8,6,27
8,2017,8,8,7,38
9,2017,8,8,8,46
10,2017,8,8,9,55
11,2017,8,8,10,49
12,2017,8,8,11,48
13,2017,8,8,12,45
14,2017,8,8,13,62
15,2017,8,8,14,42
16,2017,8,8,15,39
17,2017,8,8,16,39
18,2017,8,8,17,38
19,2017,8,8,18,39
20,2017,8,8,19,38
21,2017,8,8,20,38
22,2017,8,8,21,30
23,2017,8,8,22,29
24,2017,8,8,23,26
1,2017,8,9,0,25
2,2017,8,9,1,25
3,2017,8,9,2,23
4,2017,8,9,3,21
5,2017,8,9,4,19
6,2017,8,9,5,19
7,2017,8,9,6,25
8,2017,8,9,7,37
9,2017,8,9,8,40
10,2017,8,9,9,42
11,2017,8,9,10,49
12,2017,8,9,11,49
13,2017,8,9,12,77
14,2017,8,9,13,64
15,2017,8,9,14,65
16,2017,8,9,15,55
17,2017,8,9,16,51
18,2017,8,9,17,40
19,2017,8,9,18,48
20,2017,8,9,19,49
21,2017,8,9,20,42
22,2017,8,9,21,35
23,2017,8,9,22,34
24,2017,8,9,23,30
1,2017,8,10,0,26
2,2017,8,10,1,27
3,2017,8,10,2,26
4,2017,8,10,3,25
5,2017,8,10,4,26
6,2017,8,10,5,25
7,2017,8,10,6,28
8,2017,8,10,7,35
9,2017,8,10,8,44
10,2017,8,10,9,45
11,2017,8,10,10,57
12,2017,8,10,11,55
13,2017,8,10,12,51
14,2017,8,10,13,56
15,2017,8,10,14,49
16,2017,8,10,15,40
17,2017,8,10,16,41
18,2017,8,10,17,36
19,2017,8,10,18,40
20,2017,8,10,19,40
21,2017,8,10,20,40
22,2017,8,10,21,36
23,2017,8,10,22,35
24,2017,8,10,23,34
1,2017,8,11,0,29
2,2017,8,11,1,29
3,2017,8,11,2,28
4,2017,8,11,3,27
5,2017,8,11,4,26
6,2017,8,11,5,26
7,2017,8,11,6,28
8,2017,8,11,7,35
9,2017,8,11,8,41
10,2017,8,11,9,47
11,2017,8,11,10,50
12,2017,8,11,11,51
13,2017,8,11,12,61
14,2017,8,11,13,53
15,2017,8,11,14,49
16,2017,8,11,15,44
17,2017,8,11,16,48
18,2017,8,11,17,37
19,2017,8,11,18,43
20,2017,8,11,19,42
21,2017,8,11,20,42
22,2017,8,11,21,33
23,2017,8,11,22,34
24,2017,8,11,23,29
1,2017,8,12,0,27
2,2017,8,12,1,26
3,2017,8,12,2,24
4,2017,8,12,3,21
5,2017,8,12,4,21
6,2017,8,12,5,19
7,2017,8,12,6,18
8,2017,8,12,7,20
9,2017,8,12,8,24
10,2017,8,12,9,24
11,2017,8,12,10,26
12,2017,8,12,11,26
13,2017,8,12,12,26
14,2017,8,12,13,25
15,2017,8,12,14,25
16,2017,8,12,15,25
17,2017,8,12,16,24
18,2017,8,12,17,26
19,2017,8,12,18,25
20,2017,8,12,19,26
21,2017,8,12,20,26
22,2017,8,12,21,26
23,2017,8,12,22,29
24,2017,8,12,23,25
1,2017,8,13,0,24
2,2017,8,13,1,24
3,2017,8,13,2,22
4,2017,8,13,3,20
5,2017,8,13,4,18
6,2017,8,13,5,14
7,2017,8,13,6,12
8,2017,8,13,7,12
9,2017,8,13,8,18
10,2017,8,13,9,21
11,2017,8,13,10,32
12,2017,8,13,11,31
13,2017,8,13,12,33
14,2017,8,13,13,31
15,2017,8,13,14,31
16,2017,8,13,15,27
17,2017,8,13,16,30
18,2017,8,13,17,30
19,2017,8,13,18,31
20,2017,8,13,19,31
21,2017,8,13,20,30
22,2017,8,13,21,30
23,2017,8,13,22,33
24,2017,8,13,23,31
1,2017,8,14,0,27
2,2017,8,14,1,28
3,2017,8,14,2,26
4,2017,8,14,3,25
5,2017,8,14,4,25
6,2017,8,14,5,25
7,2017,8,14,6,28
8,2017,8,14,7,33
9,2017,8,14,8,40
10,2017,8,14,9,40
11,2017,8,14,10,40
12,2017,8,14,11,40
13,2017,8,14,12,40
14,2017,8,14,13,40
15,2017,8,14,14,40
16,2017,8,14,15,39
17,2017,8,14,16,37
18,2017,8,14,17,35
19,2017,8,14,18,37
20,2017,8,14,19,40
21,2017,8,14,20,41
22,2017,8,14,21,37
23,2017,8,14,22,37
24,2017,8,14,23,32
1,2017,8,15,0,27
2,2017,8,15,1,27
3,2017,8,15,2,26
4,2017,8,15,3,25
5,2017,8,15,4,25
6,2017,8,15,5,25
7,2017,8,15,6,28
8,2017,8,15,7,34
9,2017,8,15,8,40
10,2017,8,15,9,42
11,2017,8,15,10,49
12,2017,8,15,11,50
13,2017,8,15,12,49
14,2017,8,15,13,42
15,2017,8,15,14,42
16,2017,8,15,15,42
17,2017,8,15,16,48
18,2017,8,15,17,33
19,2017,8,15,18,40
20,2017,8,15,19,38
21,2017,8,15,20,36
22,2017,8,15,21,35
23,2017,8,15,22,34
24,2017,8,15,23,29
1,2017,8,16,0,27
2,2017,8,16,1,27
3,2017,8,16,2,26
4,2017,8,16,3,26
5,2017,8,16,4,26
6,2017,8,16,5,26
7,2017,8,16,6,27
8,2017,8,16,7,35
9,2017,8,16,8,40
10,2017,8,16,9,49
11,2017,8,16,10,120
12,2017,8,16,11,120
13,2017,8,16,12,63
14,2017,8,16,13,102
15,2017,8,16,14,61
16,2017,8,16,15,63
17,2017,8,16,16,80
18,2017,8,16,17,41
19,2017,8,16,18,42
20,2017,8,16,19,47
21,2017,8,16,20,43
22,2017,8,16,21,42
23,2017,8,16,22,40
24,2017,8,16,23,36
1,2017,8,17,0,31
2,2017,8,17,1,30
3,2017,8,17,2,29
4,2017,8,17,3,28
5,2017,8,17,4,27
6,2017,8,17,5,29
7,2017,8,17,6,30
8,2017,8,17,7,40
9,2017,8,17,8,50
10,2017,8,17,9,50
11,2017,8,17,10,50
12,2017,8,17,11,50
13,2017,8,17,12,54
14,2017,8,17,13,50
15,2017,8,17,14,50
16,2017,8,17,15,50
17,2017,8,17,16,50
18,2017,8,17,17,40
19,2017,8,17,18,50
20,2017,8,17,19,49
21,2017,8,17,20,50
22,2017,8,17,21,38
23,2017,8,17,22,37
24,2017,8,17,23,32
1,2017,8,18,0,29
2,2017,8,18,1,29
3,2017,8,18,2,28
4,2017,8,18,3,27
5,2017,8,18,4,26
6,2017,8,18,5,28
7,2017,8,18,6,29
8,2017,8,18,7,47
9,2017,8,18,8,65
10,2017,8,18,9,72
11,2017,8,18,10,62
12,2017,8,18,11,58
13,2017,8,18,12,66
14,2017,8,18,13,69
15,2017,8,18,14,58
16,2017,8,18,15,53
17,2017,8,18,16,49
18,2017,8,18,17,42
19,2017,8,18,18,48
20,2017,8,18,19,48
21,2017,8,18,20,41
22,2017,8,18,21,41
23,2017,8,18,22,39
24,2017,8,18,23,35
1,2017,8,19,0,29
2,2017,8,19,1,29
3,2017,8,19,2,27
4,2017,8,19,3,27
5,2017,8,19,4,26
6,2017,8,19,5,26
7,2017,8,19,6,26
8,2017,8,19,7,27
9,2017,8,19,8,29
10,2017,8,19,9,32
11,2017,8,19,10,37
12,2017,8,19,11,39
13,2017,8,19,12,39
14,2017,8,19,13,39
15,2017,8,19,14,37
16,2017,8,19,15,35
17,2017,8,19,16,33
18,2017,8,19,17,32
19,2017,8,19,18,32
20,2017,8,19,19,30
21,2017,8,19,20,32
22,2017,8,19,21,35
23,2017,8,19,22,33
24,2017,8,19,23,30
1,2017,8,20,0,25
2,2017,8,20,1,27
3,2017,8,20,2,26
4,2017,8,20,3,25
5,2017,8,20,4,21
6,2017,8,20,5,20
7,2017,8,20,6,18
8,2017,8,20,7,20
9,2017,8,20,8,23
10,2017,8,20,9,32
11,2017,8,20,10,32
12,2017,8,20,11,32
13,2017,8,20,12,31
14,2017,8,20,13,32
15,2017,8,20,14,32
16,2017,8,20,15,31
17,2017,8,20,16,31
18,2017,8,20,17,30
19,2017,8,20,18,30
20,2017,8,20,19,31
21,2017,8,20,20,31
22,2017,8,20,21,32
23,2017,8,20,22,32
24,2017,8,20,23,30
1,2017,8,21,0,26
2,2017,8,21,1,24
3,2017,8,21,2,24
4,2017,8,21,3,23
5,2017,8,21,4,24
6,2017,8,21,5,23
7,2017,8,21,6,24
8,2017,8,21,7,31
9,2017,8,21,8,38
10,2017,8,21,9,43
11,2017,8,21,10,45
12,2017,8,21,11,48
13,2017,8,21,12,48
14,2017,8,21,13,48
15,2017,8,21,14,48
16,2017,8,21,15,46
17,2017,8,21,16,44
18,2017,8,21,17,40
19,2017,8,21,18,45
20,2017,8,21,19,41
21,2017,8,21,20,42
22,2017,8,21,21,41
23,2017,8,21,22,40
24,2017,8,21,23,37
1,2017,8,22,0,31
2,2017,8,22,1,32
3,2017,8,22,2,30
4,2017,8,22,3,30
5,2017,8,22,4,28
6,2017,8,22,5,28
7,2017,8,22,6,32
8,2017,8,22,7,38
9,2017,8,22,8,49
10,2017,8,22,9,57
11,2017,8,22,10,57
12,2017,8,22,11,60
13,2017,8,22,12,60
14,2017,8,22,13,60
15,2017,8,22,14,57
16,2017,8,22,15,57
17,2017,8,22,16,50
18,2017,8,22,17,39
19,2017,8,22,18,45
20,2017,8,22,19,45
21,2017,8,22,20,48
22,2017,8,22,21,45
23,2017,8,22,22,43
24,2017,8,22,23,39
1,2017,8,23,0,35
2,2017,8,23,1,32
3,2017,8,23,2,32
4,2017,8,23,3,30
5,2017,8,23,4,30
6,2017,8,23,5,30
7,2017,8,23,6,32
8,2017,8,23,7,39
9,2017,8,23,8,100
10,2017,8,23,9,120
11,2017,8,23,10,106
12,2017,8,23,11,100
13,2017,8,23,12,85
14,2017,8,23,13,80
15,2017,8,23,14,81
16,2017,8,23,15,86
17,2017,8,23,16,65
18,2017,8,23,17,49
19,2017,8,23,18,75
20,2017,8,23,19,49
21,2017,8,23,20,49
22,2017,8,23,21,45
23,2017,8,23,22,42
24,2017,8,23,23,36
1,2017,8,24,0,31
2,2017,8,24,1,31
3,2017,8,24,2,31
4,2017,8,24,3,31
5,2017,8,24,4,31
6,2017,8,24,5,29
7,2017,8,24,6,31
8,2017,8,24,7,37
9,2017,8,24,8,48
10,2017,8,24,9,48
11,2017,8,24,10,51
12,2017,8,24,11,54
13,2017,8,24,12,51
14,2017,8,24,13,54
15,2017,8,24,14,55
16,2017,8,24,15,49
17,2017,8,24,16,45
18,2017,8,24,17,40
19,2017,8,24,18,45
20,2017,8,24,19,43
21,2017,8,24,20,45
22,2017,8,24,21,45
23,2017,8,24,22,42
24,2017,8,24,23,37
1,2017,8,25,0,33
2,2017,8,25,1,33
3,2017,8,25,2,31
4,2017,8,25,3,30
5,2017,8,25,4,30
6,2017,8,25,5,31
7,2017,8,25,6,32
8,2017,8,25,7,40
9,2017,8,25,8,44
10,2017,8,25,9,47
11,2017,8,25,10,50
12,2017,8,25,11,50
13,2017,8,25,12,48
14,2017,8,25,13,43
15,2017,8,25,14,41
16,2017,8,25,15,40
17,2017,8,25,16,39
18,2017,8,25,17,36
19,2017,8,25,18,40
20,2017,8,25,19,43
21,2017,8,25,20,46
22,2017,8,25,21,45
23,2017,8,25,22,41
24,2017,8,25,23,38
1,2017,8,26,0,35
2,2017,8,26,1,35
3,2017,8,26,2,32
4,2017,8,26,3,31
5,2017,8,26,4,31
6,2017,8,26,5,31
7,2017,8,26,6,30
8,2017,8,26,7,30
9,2017,8,26,8,31
10,2017,8,26,9,36
11,2017,8,26,10,37
12,2017,8,26,11,37
13,2017,8,26,12,36
14,2017,8,26,13,32
15,2017,8,26,14,32
16,2017,8,26,15,32
17,2017,8,26,16,33
18,2017,8,26,17,33
19,2017,8,26,18,37
20,2017,8,26,19,40
21,2017,8,26,20,42
22,2017,8,26,21,42
23,2017,8,26,22,40
24,2017,8,26,23,38
1,2017,8,27,0,34
2,2017,8,27,1,35
3,2017,8,27,2,32
4,2017,8,27,3,31
5,2017,8,27,4,31
6,2017,8,27,5,31
7,2017,8,27,6,31
8,2017,8,27,7,32
9,2017,8,27,8,33
10,2017,8,27,9,35
11,2017,8,27,10,36
12,2017,8,27,11,39
13,2017,8,27,12,39
14,2017,8,27,13,37
15,2017,8,27,14,34
16,2017,8,27,15,34
17,2017,8,27,16,33
18,2017,8,27,17,33
19,2017,8,27,18,32
20,2017,8,27,19,35
21,2017,8,27,20,39
22,2017,8,27,21,42
23,2017,8,27,22,42
24,2017,8,27,23,38
1,2017,8,28,0,34
2,2017,8,28,1,34
3,2017,8,28,2,31
4,2017,8,28,3,31
5,2017,8,28,4,30
6,2017,8,28,5,30
7,2017,8,28,6,32
8,2017,8,28,7,42
9,2017,8,28,8,75
10,2017,8,28,9,82
11,2017,8,28,10,75
12,2017,8,28,11,75
13,2017,8,28,12,71
14,2017,8,28,13,54
15,2017,8,28,14,51
16,2017,8,28,15,47
17,2017,8,28,16,45
18,2017,8,28,17,40
19,2017,8,28,18,45
20,2017,8,28,19,47
21,2017,8,28,20,50
22,2017,8,28,21,47
23,2017,8,28,22,41
24,2017,8,28,23,36
1,2017,8,29,0,32
2,2017,8,29,1,30
3,2017,8,29,2,30
4,2017,8,29,3,30
5,2017,8,29,4,29
6,2017,8,29,5,29
7,2017,8,29,6,30
8,2017,8,29,7,35
9,2017,8,29,8,40
10,2017,8,29,9,43
11,2017,8,29,10,49
12,2017,8,29,11,47
13,2017,8,29,12,46
14,2017,8,29,13,46
15,2017,8,29,14,52
16,2017,8,29,15,43.04
17,2017,8,29,16,40.46
18,2017,8,29,17,38.71
19,2017,8,29,18,39.3
20,2017,8,29,19,41.12
21,2017,8,29,20,41.8
22,2017,8,29,21,41.24
23,2017,8,29,22,38.3
24,2017,8,29,23,34.2
1,2017,8,30,0,31.18
2,2017,8,30,1,31.19
3,2017,8,30,2,30.26
4,2017,8,30,3,29.83
5,2017,8,30,4,29.56
6,2017,8,30,5,29.6
7,2017,8,30,6,30.82
8,2017,8,30,7,36.51
9,2017,8,30,8,42
10,2017,8,30,9,48.02
11,2017,8,30,10,48.04
12,2017,8,30,11,48.01
13,2017,8,30,12,48.36
14,2017,8,30,13,54
15,2017,8,30,14,52.96
16,2017,8,30,15,48.01
17,2017,8,30,16,48.01
18,2017,8,30,17,42.56
19,2017,8,30,18,42.46
20,2017,8,30,19,41.37
21,2017,8,30,20,40.07
22,2017,8,30,21,39.49
23,2017,8,30,22,37.04
24,2017,8,30,23,32.48
1,2017,8,31,0,30.57
2,2017,8,31,1,30.57
3,2017,8,31,2,29.97
4,2017,8,31,3,29.75
5,2017,8,31,4,29.25
6,2017,8,31,5,29.54
7,2017,8,31,6,30.42
8,2017,8,31,7,33.79
9,2017,8,31,8,39.92
10,2017,8,31,9,45.75
11,2017,8,31,10,48.07
12,2017,8,31,11,49.04
13,2017,8,31,12,47.49
14,2017,8,31,13,46.72
15,2017,8,31,14,45.8
16,2017,8,31,15,42.41
17,2017,8,31,16,42.01
18,2017,8,31,17,40.19
19,2017,8,31,18,41.9
20,2017,8,31,19,43.08
21,2017,8,31,20,41.4
22,2017,8,31,21,42.64
23,2017,8,31,22,38.69
24,2017,8,31,23,35.36
1,2017,9,1,0,32.53
2,2017,9,1,1,31.82
3,2017,9,1,2,30.95
4,2017,9,1,3,30.21
5,2017,9,1,4,29.64
6,2017,9,1,5,30.46
7,2017,9,1,6,31.51
8,2017,9,1,7,35.43
9,2017,9,1,8,41.05
10,2017,9,1,9,45.83
11,2017,9,1,10,46.03
12,2017,9,1,11,47.81
13,2017,9,1,12,49.16
14,2017,9,1,13,48.95
15,2017,9,1,14,45.75
16,2017,9,1,15,44.94
17,2017,9,1,16,42.86
18,2017,9,1,17,42.21
19,2017,9,1,18,42.68
20,2017,9,1,19,42.2
21,2017,9,1,20,43.74
22,2017,9,1,21,43.95
23,2017,9,1,22,39.2
24,2017,9,1,23,36.21
1,2017,9,2,0,34.44
2,2017,9,2,1,32.22
3,2017,9,2,2,31.29
4,2017,9,2,3,30.85
5,2017,9,2,4,30.62
6,2017,9,2,5,30.7
7,2017,9,2,6,30.7
8,2017,9,2,7,31.1
9,2017,9,2,8,32.39
10,2017,9,2,9,35.1
11,2017,9,2,10,38
12,2017,9,2,11,38.15
13,2017,9,2,12,38.03
14,2017,9,2,13,35.37
15,2017,9,2,14,33.91
16,2017,9,2,15,33.08
17,2017,9,2,16,32.5
18,2017,9,2,17,32.44
19,2017,9,2,18,33.94
20,2017,9,2,19,37.25
21,2017,9,2,20,40.32
22,2017,9,2,21,40.52
23,2017,9,2,22,37.08
24,2017,9,2,23,34.61
1,2017,9,3,0,32.05
2,2017,9,3,1,32.29
3,2017,9,3,2,31.41
4,2017,9,3,3,31
5,2017,9,3,4,30.77
6,2017,9,3,5,30.62
7,2017,9,3,6,30.44
8,2017,9,3,7,30.98
9,2017,9,3,8,32.18
10,2017,9,3,9,33.37
11,2017,9,3,10,34.4
12,2017,9,3,11,34.64
13,2017,9,3,12,34.48
14,2017,9,3,13,34.46
15,2017,9,3,14,33.46
16,2017,9,3,15,32.64
17,2017,9,3,16,32.34
18,2017,9,3,17,32.32
19,2017,9,3,18,33.46
20,2017,9,3,19,35.01
21,2017,9,3,20,38.02
22,2017,9,3,21,42.27
23,2017,9,3,22,37.51
24,2017,9,3,23,33.81
1,2017,9,4,0,32.27
2,2017,9,4,1,30.89
3,2017,9,4,2,30.37
4,2017,9,4,3,29.95
5,2017,9,4,4,29.84
6,2017,9,4,5,30.29
7,2017,9,4,6,30.8
8,2017,9,4,7,38.27
9,2017,9,4,8,44.92
10,2017,9,4,9,52.06
11,2017,9,4,10,49.1
12,2017,9,4,11,50.08
13,2017,9,4,12,48
14,2017,9,4,13,48.04
15,2017,9,4,14,42.2
16,2017,9,4,15,39.19
17,2017,9,4,16,39.17
18,2017,9,4,17,39.18
19,2017,9,4,18,40.76
20,2017,9,4,19,42.91
21,2017,9,4,20,45.48
22,2017,9,4,21,45.71
23,2017,9,4,22,40.56
24,2017,9,4,23,36.93
1,2017,9,5,0,33.22
2,2017,9,5,1,31.52
3,2017,9,5,2,30.42
4,2017,9,5,3,30.24
5,2017,9,5,4,30.24
6,2017,9,5,5,30.4
7,2017,9,5,6,31.04
8,2017,9,5,7,36.37
9,2017,9,5,8,48.95
10,2017,9,5,9,66.84
11,2017,9,5,10,66.9
12,2017,9,5,11,67.61
13,2017,9,5,12,69.88
14,2017,9,5,13,69.18
15,2017,9,5,14,50.35
16,2017,9,5,15,50.09
17,2017,9,5,16,50.08
18,2017,9,5,17,53.57
19,2017,9,5,18,53.63
20,2017,9,5,19,48.44
21,2017,9,5,20,54.92
22,2017,9,5,21,48.44
23,2017,9,5,22,40.4
24,2017,9,5,23,37.25
1,2017,9,6,0,32.97
2,2017,9,6,1,30.6
3,2017,9,6,2,30.33
4,2017,9,6,3,29.97
5,2017,9,6,4,30.5
6,2017,9,6,5,31.18
7,2017,9,6,6,31.26
8,2017,9,6,7,36.32
9,2017,9,6,8,47.19
10,2017,9,6,9,57.91
11,2017,9,6,10,60.1
12,2017,9,6,11,67.99
13,2017,9,6,12,80.43
14,2017,9,6,13,76.05
15,2017,9,6,14,50.02
16,2017,9,6,15,48.65
17,2017,9,6,16,44.56
18,2017,9,6,17,46.44
19,2017,9,6,18,44.89
20,2017,9,6,19,43.07
21,2017,9,6,20,46.13
22,2017,9,6,21,42.43
23,2017,9,6,22,35.56
24,2017,9,6,23,31.95
1,2017,9,7,0,31.01
2,2017,9,7,1,29.81
3,2017,9,7,2,29.04
4,2017,9,7,3,28.5
5,2017,9,7,4,28.53
6,2017,9,7,5,28.85
7,2017,9,7,6,29.06
8,2017,9,7,7,34.63
9,2017,9,7,8,42.87
10,2017,9,7,9,49.91
11,2017,9,7,10,49.98
12,2017,9,7,11,50.35
13,2017,9,7,12,49.99
14,2017,9,7,13,52.93
15,2017,9,7,14,43.04
16,2017,9,7,15,45
17,2017,9,7,16,49.69
18,2017,9,7,17,49.94
19,2017,9,7,18,49.07
20,2017,9,7,19,44.81
21,2017,9,7,20,50.99
22,2017,9,7,21,49.79
23,2017,9,7,22,41.02
24,2017,9,7,23,37.14
1,2017,9,8,0,32.79
2,2017,9,8,1,32.05
3,2017,9,8,2,30.39
4,2017,9,8,3,29.55
5,2017,9,8,4,29.7
6,2017,9,8,5,30.36
7,2017,9,8,6,31.45
8,2017,9,8,7,33.31
9,2017,9,8,8,49.6
10,2017,9,8,9,56.72
11,2017,9,8,10,56.88
12,2017,9,8,11,50.1
13,2017,9,8,12,50.05
14,2017,9,8,13,45.54
15,2017,9,8,14,38.64
16,2017,9,8,15,36.43
17,2017,9,8,16,34.89
18,2017,9,8,17,35.05
19,2017,9,8,18,35.31
20,2017,9,8,19,35.86
21,2017,9,8,20,38.38
22,2017,9,8,21,38.44
23,2017,9,8,22,33.02
24,2017,9,8,23,30.86
1,2017,9,9,0,29.59
2,2017,9,9,1,29.51
3,2017,9,9,2,29.34
4,2017,9,9,3,29.02
5,2017,9,9,4,28.88
6,2017,9,9,5,28.65
7,2017,9,9,6,28.77
8,2017,9,9,7,28.99
9,2017,9,9,8,30.72
10,2017,9,9,9,33.32
11,2017,9,9,10,37.08
12,2017,9,9,11,37.17
13,2017,9,9,12,38.68
14,2017,9,9,13,36.26
15,2017,9,9,14,34.16
16,2017,9,9,15,33.35
17,2017,9,9,16,32.9
18,2017,9,9,17,32.87
19,2017,9,9,18,34.54
20,2017,9,9,19,36.21
21,2017,9,9,20,39.08
22,2017,9,9,21,41.53
23,2017,9,9,22,36.37
24,2017,9,9,23,33.51
1,2017,9,10,0,30.62
2,2017,9,10,1,31.06
3,2017,9,10,2,29.56
4,2017,9,10,3,28.23
5,2017,9,10,4,27.1
6,2017,9,10,5,27.05
7,2017,9,10,6,27.05
8,2017,9,10,7,26.87
9,2017,9,10,8,27.1
10,2017,9,10,9,30.04
11,2017,9,10,10,31.92
12,2017,9,10,11,33.59
13,2017,9,10,12,33.54
14,2017,9,10,13,33.09
15,2017,9,10,14,31.76
16,2017,9,10,15,31.03
17,2017,9,10,16,31.57
18,2017,9,10,17,31.36
19,2017,9,10,18,31.87
20,2017,9,10,19,32.82
21,2017,9,10,20,33.95
22,2017,9,10,21,34.79
23,2017,9,10,22,32.28
24,2017,9,10,23,29.97
1,2017,9,11,0,28.6
2,2017,9,11,1,27.1
3,2017,9,11,2,25.25
4,2017,9,11,3,24.89
5,2017,9,11,4,25.3
6,2017,9,11,5,27.52
7,2017,9,11,6,27.94
8,2017,9,11,7,32.19
9,2017,9,11,8,42.02
10,2017,9,11,9,42.06
11,2017,9,11,10,42.06
12,2017,9,11,11,42.9
13,2017,9,11,12,42.08
14,2017,9,11,13,45.04
15,2017,9,11,14,42.05
16,2017,9,11,15,40.47
17,2017,9,11,16,38.76
18,2017,9,11,17,38.56
19,2017,9,11,18,39.68
20,2017,9,11,19,39.6
21,2017,9,11,20,42.07
22,2017,9,11,21,38.84
23,2017,9,11,22,33.64
24,2017,9,11,23,31.23
1,2017,9,12,0,28.25
2,2017,9,12,1,26.88
3,2017,9,12,2,25.67
4,2017,9,12,3,24.46
5,2017,9,12,4,24.21
6,2017,9,12,5,24.94
7,2017,9,12,6,27.01
8,2017,9,12,7,32.23
9,2017,9,12,8,36.47
10,2017,9,12,9,39.47
11,2017,9,12,10,39.5
12,2017,9,12,11,39.99
13,2017,9,12,12,39.73
14,2017,9,12,13,38.88
15,2017,9,12,14,33.78
16,2017,9,12,15,33.57
17,2017,9,12,16,33.52
18,2017,9,12,17,33.83
19,2017,9,12,18,35.36
20,2017,9,12,19,37.04
21,2017,9,12,20,39.42
22,2017,9,12,21,34.14
23,2017,9,12,22,32.58
24,2017,9,12,23,30.52
1,2017,9,13,0,28.86
2,2017,9,13,1,29.26
3,2017,9,13,2,26.57
4,2017,9,13,3,26.01
5,2017,9,13,4,26.12
6,2017,9,13,5,28.88
7,2017,9,13,6,31.1
8,2017,9,13,7,33.6
9,2017,9,13,8,50.09
10,2017,9,13,9,55.02
11,2017,9,13,10,50.05
12,2017,9,13,11,49.02
13,2017,9,13,12,42.46
14,2017,9,13,13,41.09
15,2017,9,13,14,40.08
16,2017,9,13,15,37.66
17,2017,9,13,16,36.66
18,2017,9,13,17,41.06
19,2017,9,13,18,39.02
20,2017,9,13,19,44.16
21,2017,9,13,20,49.43
22,2017,9,13,21,36.9
23,2017,9,13,22,33.26
24,2017,9,13,23,29.28
1,2017,9,14,0,26.1
2,2017,9,14,1,27.02
3,2017,9,14,2,26.56
4,2017,9,14,3,25.98
5,2017,9,14,4,26.57
6,2017,9,14,5,27.61
7,2017,9,14,6,30.51
8,2017,9,14,7,34.87
9,2017,9,14,8,40.08
10,2017,9,14,9,48.95
11,2017,9,14,10,44.64
12,2017,9,14,11,46.08
13,2017,9,14,12,52.76
14,2017,9,14,13,48.68
15,2017,9,14,14,41.02
16,2017,9,14,15,42.71
17,2017,9,14,16,39.95
18,2017,9,14,17,38.23
19,2017,9,14,18,40.12
20,2017,9,14,19,40.18
21,2017,9,14,20,54.74
22,2017,9,14,21,44.8
23,2017,9,14,22,39.1
24,2017,9,14,23,32.84
1,2017,9,15,0,30.16
2,2017,9,15,1,28.73
3,2017,9,15,2,28.11
4,2017,9,15,3,27.35
5,2017,9,15,4,27.57
6,2017,9,15,5,29.09
7,2017,9,15,6,30.96
8,2017,9,15,7,35.01
9,2017,9,15,8,39.9
10,2017,9,15,9,55.04
11,2017,9,15,10,58.7
12,2017,9,15,11,48.08
13,2017,9,15,12,46.42
14,2017,9,15,13,44.5
15,2017,9,15,14,39.83
16,2017,9,15,15,37.96
17,2017,9,15,16,36.58
18,2017,9,15,17,37.58
19,2017,9,15,18,40.66
20,2017,9,15,19,45.47
21,2017,9,15,20,55.07
22,2017,9,15,21,47.95
23,2017,9,15,22,39.17
24,2017,9,15,23,33.12
1,2017,9,16,0,31.4
2,2017,9,16,1,31.03
3,2017,9,16,2,31.04
4,2017,9,16,3,30.56
5,2017,9,16,4,30.6
6,2017,9,16,5,30.82
7,2017,9,16,6,31.44
8,2017,9,16,7,31.94
9,2017,9,16,8,34.7
10,2017,9,16,9,38.6
11,2017,9,16,10,40.92
12,2017,9,16,11,38.1
13,2017,9,16,12,35.5
14,2017,9,16,13,37.93
15,2017,9,16,14,35.29
16,2017,9,16,15,34.01
17,2017,9,16,16,34.01
18,2017,9,16,17,35.5
19,2017,9,16,18,38.44
20,2017,9,16,19,39.98
21,2017,9,16,20,48.01
22,2017,9,16,21,46.7
